procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 181964  24016 316692    0    0     0     0   13   27  0  0 100  0
 0  0      0 181964  24016 316692    0    0     0     0   10   13  0  0 100  0
 0  0      0 181964  24024 316692    0    0     0    12   10   21  0  0 99  1
 0  0      0 181964  24024 316692    0    0     0     0    8   11  0  0 100  0
 0  0      0 181964  24024 316692    0    0     0     0   11   15  0  1 99  0
 0  0      0 181964  24024 316692    0    0     0     0   11   13  0  0 100  0
 0  0      0 181964  24024 316692    0    0     0     0    9   14  0  0 100  0
 0  0      0 181964  24024 316692    0    0     0     0    9   13  0  0 100  0
 0  0      0 181964  24032 316692    0    0     0    12   11   21  0  0 100  0
 0  0      0 181964  24032 316692    0    0     0     0    9   15  0  0 100  0
 0  0      0 181964  24032 316692    0    0     0     4   10   15  0  0 100  0
 0  0      0 181964  24032 316692    0    0     0     0    9   14  0  0 100  0
 0  0      0 181964  24032 316692    0    0     0     0   10   16  0  0 100  0
 0  0      0 181964  24032 316692    0    0     0     0    9   13  0  0 100  0
 0  0      0 181964  24040 316692    0    0     0    24   11   21  0  0 99  1
 0  0      0 181964  24040 316692    0    0     0     0    9   14  0  1 99  0
 0  0      0 181964  24040 316692    0    0     0     0    9   15  0  0 100  0
 0  0      0 181964  24040 316692    0    0     0     0    9   13  0  0 100  0
 0  0      0 181964  24040 316692    0    0     0     0   10   14  0  0 100  0
 0  0      0 181964  24040 316692    0    0     0     0    8   13  0  0 100  0
 0  0      0 181964  24048 316692    0    0     0    16   13   25  0  0 99  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 181964  24048 316692    0    0     0     0   12   23  0  0 100  0
 0  0      0 181964  24048 316692    0    0     0     0    9   13  0  0 100  0
 0  0      0 181840  24048 316696    0    0     0     0    9   13  0  0 100  0
 0  0      0 181840  24048 316696    0    0     0     0   11   18  0  0 100  0
 0  0      0 181840  24048 316696    0    0     0     0    9   16  0  0 100  0
 0  0      0 181840  24056 316696    0    0     0    16   11   21  0  0 100  0
 0  0      0 181840  24056 316696    0    0     0     0    8   13  0  0 100  0
 0  0      0 181840  24056 316696    0    0     0     0    9   15  0  0 100  0
 0  0      0 181840  24056 316696    0    0     0     0    9   13  0  0 100  0
 0  0      0 181840  24056 316696    0    0     0     0   12   16  0  0 100  0
 0  0      0 181840  24056 316696    0    0     0     0    9   13  0  0 100  0
 0  0      0 181840  24064 316696    0    0     0    12   12   23  0  0 98  2
 0  0      0 181840  24064 316696    0    0     0     0    9   13  0  0 100  0
 0  0      0 181840  24064 316696    0    0     0     0    8   13  0  0 100  0
 0  0      0 181840  24064 316696    0    0     0     8   11   15  0  0 100  0
 0  0      0 181840  24064 316696    0    0     0     0   11   16  0  0 100  0
 0  0      0 181840  24064 316696    0    0     0     0   11   13  0  0 100  0
 0  0      0 181840  24072 316696    0    0     0    12   11   19  0  0 100  0
 0  0      0 181840  24072 316696    0    0     0     0    8   13  0  0 100  0
 0  0      0 181840  24072 316696    0    0     0     0   11   19  0  0 100  0
 1  0      0 181840  24072 316696    0    0     0     0   12   14  0  1 99  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0      0 181840  24072 316696    0    0     0     0   10   21  0  0 100  0
 0  0      0 181840  24072 316696    0    0     0     0    8   15  0  0 100  0
 0  0      0 181840  24080 316696    0    0     0    12   11   21  0  0 99  1
 0  0      0 181840  24080 316696    0    0     0     4   12   15  0  0 100  0
 0  0      0 181840  24080 316696    0    0     0     0    8   13  0  0 100  0
 0  0      0 181840  24080 316696    0    0     0     0    9   15  0  0 100  0
 0  0      0 181840  24080 316696    0    0     0     0   11   16  0  1 99  0
 0  0      0 181840  24080 316696    0    0     0     0   11   15  0  0 100  0
 0  0      0 181840  24088 316696    0    0     0    24   13   23  0  0 99  1
 0  0      0 181840  24088 316696    0    0     0     0    9   13  0  0 100  0
 0  0      0 181840  24088 316696    0    0     0     0   10   17  0  0 100  0
 0  0      0 181840  24088 316696    0    0     0     0    9   13  0  0 100  0
 0  0      0 181840  24088 316696    0    0     0     0   11   14  0  0 100  0
 0  0      0 181840  24088 316696    0    0     0     0    9   16  0  0 100  0
 0  0      0 181840  24096 316696    0    0     0    16   13   23  0  0 100  0
 0  0      0 181840  24096 316696    0    0     0     0   10   13  0  0 100  0
 0  0      0 181840  24096 316696    0    0     0     0   10   13  0  0 100  0
 0  0      0 181840  24096 316696    0    0     0     0    9   13  0  0 100  0
 0  0      0 181840  24096 316696    0    0     0     0   13   18  0  0 100  0
 0  0      0 181840  24096 316696    0    0     0     0   11   13  0  0 100  0
 0  0      0 181840  24104 316696    0    0     0    16   12   21  0  0 99  1
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 181840  24104 316696    0    0     0     0    9   25  0  0 100  0
 0  0      0 181840  24104 316696    0    0     0     0   11   15  0  0 100  0
 0  0      0 181840  24104 316696    0    0     0     0   11   15  0  0 100  0
 0  0      0 181840  24104 316696    0    0     0     0   10   14  0  0 100  0
 0  0      0 181840  24104 316696    0    0     0     0   10   13  0  1 99  0
 0  0      0 181840  24112 316696    0    0     0    16   13   23  0  0 99  1
 0  0      0 181840  24112 316696    0    0     0     0   11   13  0  0 100  0
 0  0      0 181840  24112 316696    0    0     0     8   12   15  0  0 100  0
 0  0      0 181840  24112 316700    0    0     0     0    9   16  0  0 100  0
 0  0      0 181840  24112 316700    0    0     0     0   11   16  0  0 100  0
 0  0      0 181840  24112 316700    0    0     0     0   10   13  0  0 100  0
 0  0      0 181840  24120 316700    0    0     0    16   13   21  0  0 99  1
 0  0      0 181840  24120 316700    0    0     0     0    9   15  0  0 100  0
 0  0      0 181840  24120 316700    0    0     0     0    9   15  0  0 100  0
 0  0      0 181840  24120 316700    0    0     0     0   10   13  0  0 100  0
 0  0      0 181840  24120 316700    0    0     0     0    9   14  0  0 100  0
 0  0      0 181840  24120 316700    0    0     0     0    9   13  0  0 100  0
 0  0      0 181840  24128 316700    0    0     0    16   14   23  0  0 99  1
 0  0      0 181840  24128 316700    0    0     0     0    9   13  0  0 100  0
 0  0      0 181840  24128 316700    0    0     0     0    8   13  0  0 100  0
 0  0      0 181840  24128 316700    0    0     0     0    8   13  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 181840  24128 316700    0    0     0     0   12   26  0  0 100  0
 0  0      0 181840  24128 316700    0    0     0     0   13   15  0  0 100  0
 0  0      0 181840  24136 316700    0    0     0    24   12   21  0  0 100  0
 0  0      0 181840  24136 316700    0    0     0     0   10   13  0  1 99  0
 0  0      0 181840  24136 316700    0    0     0     0   11   15  0  0 100  0
 0  0      0 181840  24136 316700    0    0     0     0   10   13  0  0 100  0
 0  0      0 181840  24136 316700    0    0     0     0   10   16  0  0 100  0
 0  0      0 181840  24136 316700    0    0     0     0    9   13  0  0 100  0
 0  0      0 181840  24144 316700    0    0     0    16   12   23  0  0 99  1
 0  0      0 181840  24144 316700    0    0     0     0    9   13  0  0 100  0
 0  0      0 181840  24144 316700    0    0     0     0   10   13  1  0 99  0
 0  0      0 181840  24144 316700    0    0     0     0   10   15  0  0 100  0
 0  0      0 181840  24144 316700    0    0     0     0   12   16  0  0 100  0
 0  0      0 181840  24144 316700    0    0     0     0    9   13  0  0 100  0
 0  0      0 181840  24152 316700    0    0     0    16   11   21  0  0 99  1
 0  0      0 181840  24152 316700    0    0     0     0    9   13  0  0 100  0
 0  0      0 181840  24152 316700    0    0     0     0   12   19  0  0 100  0
 0  0      0 181840  24152 316700    0    0     0     0   10   15  0  0 100  0
 0  0      0 181840  24152 316700    0    0     0     0   12   18  0  0 100  0
 0  0      0 181840  24152 316700    0    0     0     0    9   12  0  0 100  0
 0  0      0 181840  24160 316700    0    0     0    16   12   22  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 181840  24160 316700    0    0     0     8   14   25  0  0 100  0
 0  0      0 181840  24160 316700    0    0     0     0   11   13  0  0 100  0
 0  0      0 181840  24160 316700    0    0     0     0   10   13  0  0 100  0
 0  0      0 181840  24160 316700    0    0     0     0   10   18  0  0 100  0
 0  0      0 181840  24160 316700    0    0     0     0    9   13  0  0 100  0
 0  0      0 181716  24168 316700    0    0     0    16   12   23  0  0 99  1
 0  0      0 181716  24168 316700    0    0     0     0    9   13  0  0 100  0
 0  0      0 181716  24168 316700    0    0     0     0    9   17  0  0 100  0
 0  0      0 181716  24168 316700    0    0     0     0   10   13  0  0 100  0
 0  0      0 181716  24168 316700    0    0     0     0   11   14  0  0 100  0
 0  0      0 181716  24168 316700    0    0     0     4   11   15  0  0 100  0
 0  0      0 181716  24176 316700    0    0     0    16   12   25  0  0 99  1
 0  0      0 181716  24176 316700    0    0     0     0    9   13  0  0 100  0
 0  0      0 181716  24176 316700    0    0     0     0    9   13  0  0 100  0
 0  0      0 181716  24176 316704    0    0     0     0    8   13  0  0 100  0
 0  0      0 181716  24176 316704    0    0     0     0   13   18  0  0 100  0
 0  0      0 181716  24176 316704    0    0     0     0   10   13  0  1 99  0
 0  0      0 181716  24184 316704    0    0     0    16   12   21  0  0 99  1
 0  0      0 181716  24184 316704    0    0     0     0    9   15  0  0 100  0
 0  0      0 181716  24184 316704    0    0     0     0   10   15  0  0 100  0
 0  0      0 181716  24184 316704    0    0     0     0   10   15  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 181716  24184 316704    0    0     0     0   11   24  0  0 100  0
 0  0      0 181716  24184 316704    0    0     0     0   11   13  0  0 100  0
 0  0      0 181716  24192 316704    0    0     0    12   13   21  0  0 99  1
 0  0      0 181716  24192 316704    0    0     0     0   10   13  0  0 100  0
 0  0      0 181716  24192 316704    0    0     0     0    9   15  0  0 100  0
 0  0      0 181716  24192 316704    0    0     0     0    9   13  0  0 100  0
 0  0      0 181716  24192 316704    0    0     0     0   12   18  0  0 100  0
 0  0      0 181716  24192 316704    0    0     0     0    9   13  0  0 100  0
 0  0      0 181716  24200 316704    0    0     0    12   11   19  0  0 99  1
 0  0      0 181716  24200 316704    0    0     0     0   12   15  0  0 100  0
 0  0      0 181716  24200 316704    0    0     0     0    9   15  0  0 100  0
 0  0      0 181716  24200 316704    0    0     0     0   10   13  0  0 100  0
 0  0      0 181716  24200 316704    0    0     0     0   10   16  0  0 100  0
 0  0      0 181716  24200 316704    0    0     0     0    9   13  0  0 100  0
 0  0      0 181716  24208 316704    0    0     0    16   13   23  0  0 99  1
 0  0      0 181716  24208 316704    0    0     0     0   10   13  0  0 100  0
 0  0      0 181716  24208 316704    0    0     0     0    9   13  1  0 99  0
 0  0      0 181716  24208 316704    0    0     0     0    9   13  0  0 100  0
 0  0      0 181716  24208 316704    0    0     0     0   11   18  0  0 100  0
 0  0      0 181716  24208 316704    0    0     0     0   11   15  0  0 100  0
 0  0      0 181716  24216 316704    0    0     0    12   10   19  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 181716  24216 316704    0    0     0     0   11   23  0  0 100  0
 0  0      0 181716  24216 316704    0    0     0     0   11   15  0  0 100  0
 0  0      0 181716  24216 316704    0    0     0     0   12   13  0  1 99  0
 0  0      0 181716  24216 316704    0    0     0     4   12   16  0  0 100  0
 0  0      0 181716  24216 316704    0    0     0     0    9   13  0  0 100  0
 0  0      0 181716  24224 316704    0    0     0    24   12   23  0  0 99  1
 0  0      0 181716  24224 316704    0    0     0     0   11   13  0  0 100  0
 0  0      0 181716  24224 316704    0    0     0     0   10   13  0  0 100  0
 0  0      0 181716  24224 316704    0    0     0     0   10   15  0  0 100  0
 0  0      0 181716  24224 316704    0    0     0     0   11   16  0  0 100  0
 0  0      0 181716  24224 316704    0    0     0     0   10   13  0  0 100  0
 0  0      0 181716  24232 316704    0    0     0    16   12   21  0  0 99  1
 0  0      0 181716  24232 316704    0    0     0     0    8   13  0  0 100  0
 0  0      0 181716  24232 316704    0    0     0     0   11   19  0  0 100  0
 0  0      0 181716  24232 316704    0    0     0     0    9   13  0  0 100  0
 0  0      0 181716  24232 316704    0    0     0     0   12   20  0  0 100  0
 0  0      0 181716  24232 316704    0    0     0     0   10   12  0  1 99  0
 0  0      0 181716  24240 316704    0    0     0    16   12   22  0  0 100  0
 0  0      0 181716  24240 316704    0    0     0     0   10   15  0  0 100  0
 0  0      0 181716  24240 316704    0    0     0     0    8   13  0  0 100  0
 0  0      0 181716  24240 316708    0    0     0     0    8   13  0  0 100  0
procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 0  0      0 181716  24240 316708    0    0     0     0   10   26  0  0 100  0
